Wavelength	a1A	a2A	a3A	a4A	a5A	a6A	a7A	a8A	b1A	b2A	b3A	b4A	c1A	c2A	c3A	c4A	c5A	c6A	c7A	c8A	c9A	c10A
525	0.0406637387717053	0.0325518522597974	0.0426933603793105	0.0410696337602552	0.0468461757725498	0.0392156249844169	0.0373592145715641	0.0425529562794998	0.0992849717640586	0.0415913557961099	0.0374380312960397	0.0344322622790653	0.1992885651516	0.0220661192249102	0.0307529799223337	0.0172008792678416	0.0409550989368193	0.0302011555619007	0.0337524786455156	0.031204859644457	0.0454895210820127	0.0328575140603245
526	0.0405715116273999	0.0320577904465967	0.0420606966787621	0.0408949149041267	0.0467801894905528	0.0389563668325682	0.0373268035356529	0.0430888712495177	0.100149795748509	0.0417442307186799	0.0380236944134242	0.0341711075478391	0.199245051431326	0.0221596290895709	0.0308620628293003	0.017753568826299	0.0409151466561442	0.0299990869894857	0.0348595826332718	0.0330763640963039	0.0466753678644807	0.0342838037052419
527	0.0401146417453335	0.03086034462645	0.0412224519195802	0.0414794887240461	0.0473419982025877	0.0382352260771692	0.0373132331242353	0.0436541434098842	0.100274251278677	0.0419317350082835	0.0391213519186173	0.0339129945713272	0.198824547463618	0.0219591487924154	0.0318139003064199	0.0179876154215965	0.0404698202105705	0.0304277323894174	0.035396689611666	0.0351510217948822	0.0480565137198304	0.0361348432858972
528	0.0398826793623984	0.0309913472825454	0.042769748991798	0.0415823279202966	0.0475684147864164	0.0389938203013266	0.037678680591431	0.043074995558464	0.100974199561443	0.0430539128738481	0.0398736168660162	0.0352576882922653	0.200155499842856	0.0228910886975872	0.0322205735196899	0.0190846389491975	0.041315923516258	0.0312179074984557	0.0350924127397478	0.034486654523635	0.0480740626109257	0.0361893075705003
529	0.039974132755534	0.0310953654420939	0.043486195798953	0.0414741772018151	0.0476849837029133	0.0392073554771464	0.0378597596701532	0.0429301349363836	0.101523592980262	0.0433838465673853	0.0394032584528448	0.0353529006616374	0.201084263631254	0.0232626079060469	0.032256681208966	0.0186689410970727	0.0419868437169201	0.031295287606487	0.0347949956510681	0.0334506158724073	0.0477249472304434	0.0358815283871776
530	0.0404832175802292	0.0309719380789694	0.0426645889502499	0.0414872848469127	0.047786593167615	0.0386352948165333	0.0378126050533676	0.0437013136434751	0.101930890933545	0.0426649953657848	0.0380094184173605	0.0338142737323035	0.201150005576441	0.0227422579238786	0.0321372157719246	0.0167638756373138	0.0421122196789298	0.0305498004193344	0.034800127495586	0.0330722599443961	0.047519469075334	0.0357278739649096
531	0.0417401752899374	0.0321497228251351	0.0431821466271451	0.0431363176740591	0.0481280106357765	0.0401948619952439	0.0385738058628229	0.0447861854221297	0.103545972117534	0.0430876024708354	0.0392108501752167	0.0344088258780029	0.202323837280773	0.0230254510920524	0.0330054054258796	0.0182079143451078	0.0427868486105425	0.0308162045012618	0.0346229702175608	0.0338353292307549	0.0480504623466976	0.0355950155198583
532	0.0422708341191464	0.0332033604037155	0.0440232113056861	0.0446022453005808	0.0485037361937801	0.0413936322038237	0.0391312944132356	0.0453433689511289	0.104993676925188	0.043878653604425	0.0408190883743652	0.0356083042368414	0.203388955015217	0.0233473308291561	0.0336975364516277	0.0202182665788734	0.0430502647685461	0.0313147250578934	0.0347573322442353	0.0349980512690622	0.0490235318649299	0.0357439958004681
533	0.040462598996947	0.0324582341519478	0.0438215397045236	0.0437636575875073	0.0486638643978937	0.0392743082958242	0.0382922563879858	0.0445191243112801	0.104657618140384	0.0439869818632827	0.0401050724914649	0.035395784179416	0.202852913259393	0.0227248888749683	0.03284347016007	0.0193013594775292	0.0417769708926729	0.0310237759909318	0.0357663643211432	0.0356643145931627	0.0500290032186787	0.0364473443319361
534	0.0393542348516224	0.0323031383359083	0.0431581816403667	0.0425133776474504	0.0487326523482549	0.0383108713974653	0.0372297942223239	0.043953593051859	0.104388959739761	0.0438316162936101	0.0391969721173	0.0355385138560066	0.202762807999015	0.0227414177726218	0.0329113353091897	0.0183994237343014	0.0417169594829925	0.0311909130751452	0.0357808995290139	0.0350173708362435	0.0496168312061417	0.0366438290445743
535	0.0397240734687681	0.0328097543952761	0.0426589183151988	0.0417685773687855	0.0488382736631321	0.0391104971737064	0.0367448994521095	0.0440931040937002	0.104524596147288	0.0435503498084579	0.0387411944234192	0.0360441534856158	0.203400329650162	0.0232813847302357	0.0337761706129499	0.0182009437847295	0.0428553525712852	0.0316625927685698	0.0348394732761422	0.0335622247251943	0.0480958853117044	0.0361594613363544
536	0.0416514596763199	0.0321674505488798	0.0438104709135879	0.0427674693750365	0.0492889311936432	0.0400393564051129	0.0383747184191222	0.0449824153959011	0.104601353798088	0.0432856353610832	0.0391377487345685	0.035703233298836	0.204086931030554	0.022807232094065	0.0331152290383564	0.0187758614982836	0.0431291212899489	0.0309994538573771	0.0343296315138133	0.0333857577364781	0.0473719877616259	0.0351296899635952
537	0.0428483770414761	0.0324303657516659	0.0450697266811107	0.0440696008179431	0.049738693023728	0.0410446174300777	0.0398349477506822	0.0457592123915831	0.104782358154635	0.0430236845951706	0.0394556617651681	0.0353184097869661	0.204509996835715	0.0222237491382038	0.0325991186758829	0.0186331499986379	0.0427025329080408	0.0306671906858955	0.0347605050849048	0.0338450467523324	0.0475470558259841	0.0349513658284515
538	0.0421556648176143	0.0343680334572172	0.0455022723175082	0.0447454151282635	0.0499521860584378	0.0418752171213138	0.0398362629787449	0.0458837442946189	0.105204652343706	0.0428425289553521	0.0392212634406972	0.0353923738878809	0.204597641440493	0.0221158324302161	0.0331156590786554	0.0172073272274192	0.0418276348083934	0.0313461182391995	0.036210168234763	0.0344486849304576	0.048570530235003	0.0362398445576454
539	0.0421011024760227	0.0340891730384274	0.045530013232833	0.0447592597057135	0.0497341698886512	0.0413471034177262	0.0396881711979298	0.0455142179893243	0.106181065895402	0.0433755153425758	0.0393941840755143	0.0360225468964672	0.205509760700947	0.0227986875599731	0.0336711845650588	0.0174467340534314	0.0419490922475248	0.0311842117591149	0.0366703909647167	0.034297969462743	0.0492805604273746	0.0368223913626943
540	0.0424553797087707	0.0328836098761656	0.0451086201080236	0.0444054613368636	0.0495650278574192	0.0401619950497418	0.0394910633575429	0.0451168605305925	0.10733834369867	0.0440829412178323	0.039721168237888	0.0366660077754145	0.20665099914382	0.0235082070104947	0.0338833906619581	0.0186939237717467	0.0425891144196419	0.0307485496980062	0.0363370664851215	0.033859446445542	0.0496519430442272	0.0368340693255426
541	0.0421980290603656	0.0340008292896824	0.0439709997868595	0.044186731466819	0.050364286253859	0.0397572216620995	0.0390705635100331	0.0454385109233259	0.107969071172725	0.0438479933062668	0.0394962711582879	0.0363363172087505	0.206667718383789	0.0227592054193056	0.0332688655316272	0.0191314119897434	0.0424882559871714	0.0314779630011608	0.0360848299773424	0.0342219961684557	0.0499938101803713	0.0370668150246025
542	0.0418721777100931	0.0345836700796469	0.043991745220455	0.0444821642772942	0.0507932996810184	0.0400680848623448	0.0390733437260467	0.0460286919859472	0.108543966445818	0.0439882464740772	0.0397756591959442	0.0361636020866425	0.207079343079549	0.0228991075257858	0.0332669663729453	0.0190323506319267	0.0429836089266186	0.0321597115128929	0.0355682775836253	0.0342448184662881	0.0500759698221758	0.0372486495053588
543	0.0415745022329648	0.0340118241010348	0.0451897808671068	0.0450568416819601	0.0504763766378866	0.0408036413370951	0.0395410166564905	0.0466184229089925	0.109174665683714	0.0447501921050523	0.0405799155743989	0.036455117916775	0.208063591262095	0.0241618433958849	0.0340536455507986	0.0186588360745585	0.0440639331855253	0.032430528215338	0.0349806205532036	0.0338332435724011	0.049839551608102	0.0372632649722523
544	0.0409259822876264	0.0334290098221152	0.0448745594597958	0.0442579786786276	0.0496556348422827	0.0405977961822717	0.0397452391775543	0.0467565682728053	0.109692776514043	0.0454941818636666	0.0405350538438411	0.0370013032761704	0.208341895201222	0.0243446589595551	0.0343312469092078	0.0189567328215061	0.0441083662365706	0.0325493870417833	0.0352749254018461	0.0339935469474682	0.0490635435651425	0.0367572717589046
545	0.0406289319034783	0.033212381135311	0.0443072357968971	0.0434921977777702	0.0493007859721862	0.0405491646521241	0.0396720177807978	0.0467516561589814	0.110371142304266	0.0456261788990452	0.0405055547938817	0.0370584586808601	0.208315006207121	0.0239412132776664	0.0341391321550134	0.0194573668161008	0.0435046927459638	0.032297600288977	0.0359586830124738	0.0347104676549873	0.0491971639127297	0.0367131467046588
546	0.04126795442727	0.0336087879229666	0.0446788020813728	0.0440231772630735	0.0501846803274176	0.0415754203349633	0.0393916008293219	0.0468850985319375	0.1114157359861	0.0447674679764756	0.0412415019948754	0.0361126333152162	0.208440872698278	0.0235228362345631	0.0336393056907704	0.0197051343405264	0.042759247327723	0.0315775253366103	0.0364970567948044	0.0358504813459146	0.051295619442845	0.0378803078897077
547	0.0419594223832787	0.0336980770283202	0.0452472774792469	0.0447583651992209	0.0508035469100439	0.0416817068008445	0.0398299877249347	0.0467958831300673	0.112186410027702	0.0450572026248061	0.041528849454539	0.0366175083720515	0.209633761883042	0.023876634780562	0.0341005254388846	0.019830712986202	0.0433765431464757	0.0320276832081558	0.0360163664613671	0.0362597124697425	0.0514187522506697	0.037987165886412
548	0.0423630374170018	0.0334728877008879	0.0457095006815192	0.0453049044967303	0.0509585422316836	0.0409619045385963	0.0405868144979015	0.0466785760613563	0.112529125020681	0.0460950151904828	0.0413025750455905	0.0379578964926582	0.211107564479275	0.0245153382898745	0.0351244393658647	0.0198292894033722	0.0447324558867654	0.0331383255378242	0.0351421008848576	0.0358689327651556	0.0499862986736295	0.0371833611523511
549	0.0421497356760466	0.0334142619642663	0.0456684941686597	0.0452090608134933	0.0509937032655397	0.0405710927883043	0.0400972856354438	0.0473395292625773	0.112288033801565	0.0456878880814668	0.0409726712228026	0.0372974389085302	0.210246771230307	0.0237144303333921	0.0349843823987941	0.0196877068824398	0.0444857724401618	0.0327661286309373	0.0360635004004805	0.0350652760799909	0.0500589601004116	0.0369561033884497
550	0.0417075787792041	0.0333081745956899	0.0454768259540317	0.0451901993348488	0.0507998863688033	0.0405568321080274	0.0398298191945002	0.0471542438692803	0.112474863793011	0.0453995277648299	0.0407552859009529	0.0365177623082977	0.209960295567255	0.0228770736702148	0.034986176805459	0.0192582239984106	0.043851864870441	0.032267661060466	0.0364255895960167	0.0345470935351179	0.0505528151514787	0.0371466615499098
551	0.0413453970634496	0.0332448503893741	0.0453874925062793	0.0455799368835739	0.0505748224996483	0.0409920671207423	0.0403777332281533	0.0459047022090749	0.113472356284913	0.0457870090661097	0.0407550741718678	0.0364123937473519	0.211254631463276	0.0227287628420023	0.0355546173279995	0.0186802960631581	0.0434140639370877	0.0322480396050617	0.0355733328130871	0.0346212357234459	0.0510736010567291	0.0376255661748856
552	0.0416814157722726	0.0342609727235949	0.0459215284397924	0.0463433550953984	0.0517317446829158	0.0418862565963782	0.0413243823585706	0.0468928831508423	0.114428375611608	0.0459611893964291	0.0406606707975323	0.0365827310046591	0.212016940444713	0.0237212565176422	0.0357303353623979	0.0190776846090966	0.0434155796908627	0.0327061500017517	0.0361446952124556	0.0347330944520605	0.0518294249821826	0.0377413165897885
553	0.0422473820126845	0.0353766724429722	0.0464548011718282	0.0468776597564425	0.0528303246000172	0.0425357493538778	0.0418867465090038	0.0484613971599251	0.11548057057574	0.0462074434947084	0.040885991646019	0.0371036159204307	0.212345892186842	0.0247512689560739	0.0358602704455078	0.0198547490723373	0.0438641039064459	0.0332964757277399	0.036989110393217	0.0349266988785386	0.0521883470347409	0.0375983428968383
554	0.0423465225515946	0.035198824828295	0.0460944871341441	0.0464033231602022	0.0518005767115012	0.0420447407602136	0.041096224359971	0.048007082273591	0.116942271066275	0.0470153214866377	0.0420245848613438	0.0381167268460272	0.212644066107534	0.0243083204119029	0.0365322982676355	0.020079530439319	0.044722046578439	0.0335659190816832	0.0362387191269423	0.0353389024421595	0.0513031628961036	0.0374286860300094
555	0.0422902685490369	0.0343696622320412	0.0462223055131431	0.0460898745325389	0.0514405211276739	0.041430977724101	0.0408857400552877	0.0476143636270136	0.117601740165492	0.0474400898075978	0.0423726209900374	0.0386345516723995	0.2134017146458	0.0242129467492105	0.0364679494082659	0.0202482091721876	0.0451402029569661	0.0333104530891648	0.0364669522922092	0.0355376780574212	0.0515110910267495	0.0374848763219215
556	0.0422386747545876	0.0335406940134048	0.0468735216434083	0.0462559665356301	0.0520532963506409	0.0411463347348625	0.0414728525678522	0.0477329172939114	0.117443046954954	0.0472999535101865	0.0418184277686897	0.038404301855795	0.214305930910138	0.0247191804827926	0.0357007737699731	0.020354690730265	0.0449765664249212	0.0327316662752202	0.0377460721066503	0.0355633680759026	0.0528781304049698	0.0379570877383304
557	0.0424706977880486	0.0343313712191265	0.0468201365835344	0.0468148938033804	0.0518380522536994	0.0416459756090931	0.041618357658937	0.0479641903776254	0.117468103451104	0.0468898586761638	0.0416885588671932	0.0375214320314832	0.213604243202043	0.0250195579436962	0.0354922687955818	0.0200365878432026	0.044636055492924	0.0327417032584585	0.0379871587846136	0.0360784112387756	0.0534097782806198	0.0393003443386242
558	0.042828670911683	0.0352563083002771	0.046676495953518	0.0472857084724009	0.0518852322299936	0.0423666036002193	0.0417217395223879	0.048277687591871	0.118221917180753	0.0465915813438933	0.0417472086660108	0.0370010540294018	0.213257171878474	0.024892637125635	0.0357532292663234	0.0194105760490792	0.0444795080333184	0.0328284320019763	0.0376336024393306	0.0363218972612433	0.0532029389205253	0.0402715210396524
559	0.0431527803271298	0.0352611311367856	0.0468784553675919	0.0473456218190287	0.0528555955968643	0.0428441447477449	0.0420461139070483	0.0486390192781613	0.119936804812485	0.0466949897282116	0.0418623949331319	0.0375482622051266	0.214570206040098	0.0243060965353201	0.0363672654978112	0.0187142726067297	0.0447848425325465	0.0326982530543539	0.0370244052315257	0.0358004188500022	0.052409581188784	0.039979280854461
560	0.0430825098579505	0.0350567976148474	0.0472606988696667	0.0475168919367017	0.0533998293322349	0.0428499201645279	0.0424400187934703	0.0490218783076375	0.120914200274001	0.0471138557622046	0.0423756925105055	0.0384908268479223	0.215970773427697	0.0245845059529981	0.0368564594644348	0.019299153385148	0.0455677412605977	0.0332401365741881	0.036119517050429	0.035180137143488	0.0517970944089994	0.0389708480997345
561	0.0428590465849196	0.0349031921098443	0.0475259113820439	0.0476844202634178	0.0534517715186775	0.0426009005393531	0.0425512399920338	0.0494018970675247	0.121188567076525	0.0475356002889954	0.0429373378679374	0.039168355733332	0.21674556788092	0.0253203368923944	0.0370453731390723	0.0203675462038176	0.046244984755613	0.033948001298279	0.0356515773257255	0.034914235802937	0.0516749807137005	0.0380221284803963
562	0.0432133356602322	0.0351873145095264	0.0470973320796359	0.0474462167003404	0.0533492480459397	0.0426299385665045	0.0416700702419835	0.0498806956097799	0.121413560736594	0.0473045780708899	0.0427173540434825	0.0384004650941833	0.215876504817945	0.0251998730162452	0.0366761916695091	0.019807772815096	0.0455867619130314	0.0334438335025351	0.037181043043916	0.0357163424663037	0.0523643844450557	0.0385207977238776
563	0.0426158893300428	0.0348267795092182	0.0467469883117563	0.0470921736100168	0.0531099727857217	0.0426276144455345	0.0409605537389216	0.0493416392690302	0.12198271413931	0.0476797593970573	0.0428687120667085	0.0385221571341242	0.215905525679068	0.0253893573768655	0.0372218301571075	0.0196425512445955	0.0455499370292027	0.033665614112196	0.0378608208783002	0.0362623554903237	0.0529850552922949	0.0387522271002544
564	0.0411412391269802	0.0338788832299417	0.0467850925965245	0.0468418718669902	0.05292231371798	0.0425923284168339	0.0408969499246532	0.0479292565476303	0.122815729052153	0.0486173438769603	0.0434239937897082	0.0396854864707192	0.217346126402536	0.0259594405121427	0.0385423532119929	0.0202181055496883	0.046287019424376	0.0347374919262727	0.0371763068925462	0.0362736898940896	0.0532774531302167	0.0384064520352729
565	0.0418555675611469	0.0345785110400356	0.0472558451636477	0.0471753953077098	0.0534851617724956	0.0430519369618022	0.0415180233604555	0.0483502767432837	0.122455907793516	0.047473254868899	0.0423489900708864	0.0381294843913084	0.217844695195419	0.0252314092197293	0.0370430213596492	0.0195764158200426	0.0447209211702942	0.0337452389362421	0.0379633317849495	0.0369810925358542	0.0537810816650768	0.0391419603849084
566	0.0430000589611945	0.035556676826134	0.0477178011405212	0.0476886682631544	0.0541219619866597	0.0432289115461137	0.0421240619122778	0.0492365356821054	0.12234862916805	0.0466808439925984	0.0415418926863907	0.0368413892990013	0.217942946886713	0.0245885757217387	0.0357011540584639	0.0192187939616642	0.0436937344521415	0.0326251600688981	0.0390759038490045	0.0375666703999831	0.0542044167258931	0.0397634693484092
567	0.0425666295133676	0.0352628671731647	0.0477039374914699	0.0479122158530852	0.0540877765646088	0.0423414274449146	0.0420021040898958	0.0489917011661587	0.124048747936209	0.0488423842584328	0.0430417627511792	0.0390680961661818	0.218372707976543	0.0255490360358475	0.0377737100461821	0.0207568863816286	0.0462416232567817	0.0335549894794384	0.0391323267770586	0.0371313021570833	0.0542244577118127	0.0389912083255205
568	0.0425910562871388	0.0352973637194544	0.0473229681054804	0.0476929258336405	0.0539699574603394	0.0423960721908169	0.0421053117724712	0.048909120778842	0.125569503094615	0.0495067312322767	0.0436427315914915	0.0398155281226721	0.219228319369393	0.0264242147842713	0.0389996747549498	0.021288596368731	0.0472906055876309	0.0342066954528506	0.0388915060398477	0.0369477520578182	0.0543524975221051	0.0395791092010132
569	0.0432326767577561	0.0358228545793748	0.0470519893543477	0.0474309779990463	0.0540788744532143	0.043370711595018	0.0427196780826584	0.0493608156106907	0.126565756881929	0.0486811655670078	0.0433363968618585	0.0388676019621739	0.220257358757639	0.0266957673924658	0.0388920521125334	0.0207421907198068	0.04655745765147	0.0344046070822792	0.0385423798793915	0.0372438160221528	0.054637888516279	0.0411225836149592
570	0.0437524812002311	0.0364423485305467	0.0483852562052395	0.0484928157752073	0.0551388900134543	0.0439483856066096	0.0442727204946648	0.0508835319397637	0.127597688898371	0.0495486548778399	0.0444853219843184	0.0389574028273346	0.220744501495204	0.026014311973766	0.0390521105193927	0.021015009122195	0.0467256482310677	0.0354220570900619	0.0381645455968131	0.0379020566931786	0.0548995937612168	0.0406035422192159
571	0.0437962064052778	0.0362046090244998	0.0487922831110646	0.0492024827528909	0.0551157948747931	0.0438039452954317	0.0446894174138875	0.0511852233354463	0.127604651797074	0.0498483750163113	0.0447175706698098	0.0392692349508208	0.220433910123608	0.0251884294720659	0.0385404563493826	0.0207265929146465	0.0468678354481865	0.0352413063275695	0.0376673471054749	0.0380298141199351	0.0549775160835027	0.0399696845148846
572	0.0432720957497905	0.0349596076573197	0.0473284475726521	0.0488416132150914	0.0534321236927922	0.0429600876579116	0.0432391323180052	0.0494779531134682	0.126472734156294	0.0487793591262498	0.0432398855433669	0.0394396879746344	0.219466111133476	0.0248334242519313	0.0372570468383024	0.0194913096616908	0.0466465938270227	0.033354694977756	0.037167278668909	0.0373088687575549	0.0548300741243848	0.0401612076713637
573	0.0431250111613397	0.0356513626995109	0.0475668856752441	0.049205616663249	0.0542901457224512	0.0431509978391646	0.0434216949656662	0.0496624695410888	0.127537358453147	0.0493449004369581	0.0437658441787174	0.0397351932756129	0.219905727859539	0.0258328847920205	0.0378666766618073	0.0196938682875967	0.046900926003094	0.0342033878149774	0.0377383679434015	0.037277297493926	0.0549342406656319	0.0402829944696807
574	0.0433654693655641	0.0369866401610441	0.0487200026242744	0.0496766616805863	0.0561212669142974	0.0439864968901795	0.0442183585465039	0.0507611049376344	0.129238832606176	0.0504755601503064	0.0450389358068848	0.0397875188745212	0.220840192346428	0.02686451654985	0.0389515590816874	0.0206758868588348	0.047114547413847	0.0359788766554723	0.0385186328521959	0.0375817524983135	0.0549447376185464	0.0401320252842581
575	0.0438302089986968	0.0363885924794236	0.0489033993913593	0.0489328772586103	0.0556922928107622	0.0445501920016473	0.0433086454135158	0.0504865678875901	0.128462794406713	0.0499153449891727	0.0443799399347611	0.0389529462604632	0.220407411535372	0.0256781296561197	0.0377581775441405	0.021002147580804	0.0462960365552505	0.0350033988771907	0.0379595603299576	0.0373390742921621	0.0541921142177093	0.0395011060465363
576	0.0439479491143179	0.0359815236881249	0.048734531895022	0.0486835319133472	0.0554215162462274	0.0444770816891119	0.0433224306119159	0.0503695596266503	0.128714715560383	0.0501686537845134	0.0441933744275827	0.0388412004577635	0.220685509132592	0.0253661985131959	0.0374194975817654	0.0207260942932035	0.04617127410909	0.034530631844744	0.0377338326010146	0.0376229003821261	0.0539973803135404	0.0395865446123198
577	0.0437022124966212	0.0361260958296572	0.0484183604800427	0.0491661194872663	0.0556987726258786	0.0439267623864722	0.0444366402428079	0.050617472826992	0.130400356657046	0.0513006442266774	0.0448088743084844	0.0395907630285211	0.221816864690857	0.0263255993230257	0.0384314264805693	0.0200023745037094	0.047015284315459	0.0350807343931974	0.0382311450100748	0.0384384332995889	0.0546627775633151	0.0404695311848327
578	0.0437986761708246	0.0356316218049224	0.0481224637400067	0.0491399474322381	0.0551307061548453	0.0441535648725723	0.0441383144655819	0.0502558236220827	0.13082154454566	0.0505356798591632	0.0447387185724408	0.0396175744335633	0.221935913684571	0.0262493348853893	0.0389597378658655	0.0194555041741961	0.0477699043194772	0.0347382663167528	0.0390666739938147	0.0386959366107333	0.0558330759117512	0.0409564762551835
579	0.0442280260966938	0.0353883445212566	0.0482861836097482	0.0490144852254905	0.054993658400553	0.0445855407653379	0.0437427940991434	0.0502042663875958	0.131055984347873	0.049633441681893	0.0441791713083149	0.0394938238905587	0.221578461684362	0.0257123396589417	0.0389486089928923	0.0195471788503815	0.0480414326138191	0.0345336403654129	0.0391558611946796	0.0381459629603685	0.0560873614415916	0.0409603329233493
580	0.0449013182989687	0.0360836273041118	0.0491553523336697	0.0491709915064268	0.0562153684570419	0.0446970204145307	0.0443026781674657	0.0511229377543798	0.132009772392801	0.0500590457560734	0.0434814323271918	0.0397221647760008	0.221320190059506	0.0253611997047791	0.0384898958947982	0.0205412113921865	0.0476039233766488	0.035277882656659	0.0378118159652756	0.0367971256358788	0.0545166358211205	0.0404922417055894
581	0.045215119847162	0.036752413600073	0.0493458115016154	0.0498393564451292	0.0567501387243894	0.0443461770789977	0.0444106948316645	0.0513871943660099	0.133067531957644	0.0505746388198075	0.0444683938993896	0.0401567070328734	0.222027931845964	0.0266210531544558	0.0388901005435428	0.0212575057871599	0.0475402890697502	0.0358834840090263	0.0376199845275322	0.0368285300641027	0.0544004590279791	0.0402481083964726
582	0.045004951077982	0.0370299899845851	0.049038092985227	0.0504858685764095	0.0565076283286974	0.0439324534713468	0.0441531391471737	0.0511493182580749	0.133899589451112	0.0510931540110647	0.0462047446430328	0.0405877343428533	0.22331433788708	0.0283540140087232	0.0397244689345146	0.021396658674329	0.0478369432748193	0.0361177890650325	0.0384423462249885	0.0378137647376323	0.0556553271471158	0.0401916871743664
583	0.0440733450923199	0.0364631500497056	0.0492864951420255	0.0496932191061513	0.056121122959753	0.0445314337596747	0.0443323878819951	0.0515173854215095	0.134015871973143	0.0521500785972921	0.0457083666014118	0.0406123920145673	0.223963112690177	0.0272008686751833	0.0394062344840033	0.0207673914803929	0.0479845277720687	0.0359228359362245	0.0388063141666476	0.0377582634519604	0.0568514680388531	0.0396450995925082
584	0.0434581596023299	0.0359572466617397	0.0495015111859086	0.0490290323062262	0.0559396315587163	0.0448711217922713	0.0443713755432517	0.0516662573119382	0.133799434788589	0.0521112732695676	0.0451741202064664	0.0404248787742785	0.224264399456505	0.0262997444683549	0.0390449392110895	0.0202612764922261	0.0480032693979024	0.0355987612436441	0.0392057583346104	0.0376937125087903	0.0569616061209783	0.0404298439539633
585	0.043546204713706	0.0358856800085042	0.0495689915181558	0.0491832761781233	0.0561154959035432	0.0445910777242532	0.0441887814949951	0.0514757476142139	0.133616881064636	0.0507561134117683	0.0453527283922496	0.0401428146597661	0.224301535491756	0.0266369192435944	0.0389814095277856	0.0203123237534706	0.0479115353925035	0.0353260545577949	0.0396798637470821	0.0379984657634469	0.0558637423764702	0.0426192221556388
586	0.0438476710218736	0.0360800683040378	0.0500460185140415	0.0504294311301033	0.0563740762701938	0.0446156135095312	0.0445298951821893	0.0520362618318137	0.134516853662306	0.0507200744741665	0.0456758237163458	0.0398756571462971	0.224080165204844	0.0264997947785466	0.0385999262235487	0.0210117660090051	0.0478854098566498	0.0352703671430063	0.0397897445960851	0.0388457083972414	0.0558942433989662	0.0423711341340345
587	0.0440208894518478	0.0362751760263779	0.0504603702177697	0.0514449287938618	0.0565214210472061	0.0447601132365642	0.0450083612019124	0.0526453998894282	0.135731467213972	0.0514649785321227	0.0458999049061051	0.0401107132743679	0.224232870980991	0.0265230090871751	0.0385838615264515	0.0217154658006383	0.047989427421227	0.0353007942349247	0.0395606745877352	0.039491988161844	0.05649761404314	0.0413372439454987
588	0.0437019703246279	0.0361597558634472	0.0501773283534927	0.0505740443384731	0.0563537709641936	0.0446997135040312	0.0450696120445933	0.0523238346414003	0.136186008266732	0.0520197113547477	0.0457719132722431	0.0414196926860525	0.225520543829461	0.0276515056983275	0.0398261364325096	0.0216150106680573	0.0482805515951201	0.0352335239852219	0.0390740646974198	0.0389994593145723	0.0567152457356845	0.0419888088384894
589	0.0440821488046391	0.0367991209276725	0.0501829268015439	0.050373437832282	0.0566251615576411	0.0447971741166894	0.0454413099039624	0.052278385753854	0.137036657330643	0.0525908698957679	0.0460165020520601	0.0415645189424732	0.22591676238559	0.0280397971307361	0.040507296579461	0.021712894244029	0.0488999015932675	0.0358206512616796	0.0389522172927694	0.0387276600851021	0.0566065925446719	0.0422450181520975
590	0.0448382510510018	0.0377073684064024	0.050416716150099	0.0509571031325327	0.0572909578554777	0.0450215449059112	0.045927748214641	0.0525293550820158	0.138155742289016	0.0529948637245489	0.046533390015656	0.0406349606744762	0.225349910095883	0.0275852315845275	0.0403539666436198	0.0220380780513986	0.0495909550663064	0.0367573112510928	0.0392249334162953	0.0388062272914101	0.0562929429575079	0.0418019387124053
591	0.0437097299284696	0.0362827398307395	0.0497687613487001	0.0502536031968775	0.0576203835853243	0.0449026563675573	0.0452896142903233	0.0519552959263653	0.138177353978352	0.0526692214791339	0.0463214283290572	0.0411625437972129	0.225542605734399	0.0278174926177969	0.0402922548710032	0.0218595181152232	0.049585910001992	0.0363717797380264	0.0394535517216226	0.038304270900717	0.0561338571006551	0.0413116033374697
592	0.0429098120626159	0.0349658458507692	0.0490110286282542	0.0496320340369623	0.057247174784628	0.0450573395759539	0.0444057907663526	0.0517343697836727	0.138026624004677	0.0521298281078857	0.046043712386963	0.0415787702946859	0.225820338665108	0.0275803133323673	0.0401280486958955	0.021270244404132	0.0487394067170795	0.0359568901318804	0.0389825381707767	0.0380281962154552	0.0565523387013123	0.0413747989818708
593	0.0437012515309721	0.0352860838889127	0.0487074557251358	0.0499232768529212	0.0562085306751971	0.0457260959065889	0.0440250148860671	0.0524915454415595	0.138309812432051	0.0517941492357821	0.04609262472262	0.0410389657793342	0.225854871729681	0.0264686266017833	0.0397735273725967	0.0204617729478132	0.0472842219955194	0.0362731418196556	0.0377058511341919	0.0384182202893237	0.0576132067015316	0.0421976513193851
594	0.0443794353932603	0.0364203983443615	0.0491574029592463	0.0505567285521203	0.056761649734	0.0454907178409483	0.045478460685834	0.0530173112546384	0.138934029885184	0.0522079489841813	0.046073728157515	0.0409936982622988	0.226487128169888	0.027392261018009	0.0392860845125057	0.0205502441944259	0.047866412858287	0.0365108370158956	0.0383128780083189	0.0387662306996877	0.0575154743363455	0.042005491289103
